summary,kcut,klabel,noise_id,sigma_rad,sigma_tran,n_points,mean_z,min_z,max_z
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",0,0.0,0.0,1,0.9929931526934859,0.9929931526934859,0.9929931526934859
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",1,0.75175,0.0,1,1.0370914446351605,1.0370914446351605,1.0370914446351605
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",2,1.5035,0.0,1,1.0343606997246326,1.0343606997246326,1.0343606997246326
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",3,2.25525,0.0,1,1.075176916231286,1.075176916231286,1.075176916231286
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",4,3.007,0.0,1,1.1235864662803834,1.1235864662803834,1.1235864662803834
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",5,3.75875,0.0,1,1.4576147234120582,1.4576147234120582,1.4576147234120582
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",6,4.5105,0.0,1,1.884101994696914,1.884101994696914,1.884101994696914
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",7,0.0,0.75175,1,1.0590693099353752,1.0590693099353752,1.0590693099353752
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",8,0.75175,0.75175,1,0.9557955592668256,0.9557955592668256,0.9557955592668256
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",9,1.5035,0.75175,1,1.056445796711077,1.056445796711077,1.056445796711077
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",10,2.25525,0.75175,1,1.116573635314793,1.116573635314793,1.116573635314793
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",11,3.007,0.75175,1,1.1905510772945658,1.1905510772945658,1.1905510772945658
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",12,3.75875,0.75175,1,1.3991944641077714,1.3991944641077714,1.3991944641077714
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",13,4.5105,0.75175,1,2.028544332176058,2.028544332176058,2.028544332176058
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",14,0.0,1.5035,1,0.9685076624000543,0.9685076624000543,0.9685076624000543
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",15,0.75175,1.5035,1,0.9452597462972987,0.9452597462972987,0.9452597462972987
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",16,1.5035,1.5035,1,1.0261760799520965,1.0261760799520965,1.0261760799520965
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",17,2.25525,1.5035,1,1.0422215562075992,1.0422215562075992,1.0422215562075992
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",18,3.007,1.5035,1,1.067459350033909,1.067459350033909,1.067459350033909
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",19,3.75875,1.5035,1,1.7665771081438808,1.7665771081438808,1.7665771081438808
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",20,4.5105,1.5035,1,1.9829565069845285,1.9829565069845285,1.9829565069845285
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",21,0.0,2.25525,1,1.0098339194979415,1.0098339194979415,1.0098339194979415
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",22,0.75175,2.25525,1,1.003509394928345,1.003509394928345,1.003509394928345
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",23,1.5035,2.25525,1,1.0146809151910043,1.0146809151910043,1.0146809151910043
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",24,2.25525,2.25525,1,1.3825901442016142,1.3825901442016142,1.3825901442016142
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",25,3.007,2.25525,1,1.757944634384352,1.757944634384352,1.757944634384352
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",26,3.75875,2.25525,1,1.85898055758938,1.85898055758938,1.85898055758938
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",27,4.5105,2.25525,1,1.9630112760781357,1.9630112760781357,1.9630112760781357
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",28,0.0,3.007,1,1.4411405359684648,1.4411405359684648,1.4411405359684648
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",29,0.75175,3.007,1,1.54456310664409,1.54456310664409,1.54456310664409
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",30,1.5035,3.007,1,1.6955560729856909,1.6955560729856909,1.6955560729856909
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",31,2.25525,3.007,1,1.784142498498983,1.784142498498983,1.784142498498983
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",32,3.007,3.007,1,1.7808714549793672,1.7808714549793672,1.7808714549793672
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",33,3.75875,3.007,1,1.7653246554930466,1.7653246554930466,1.7653246554930466
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",34,4.5105,3.007,1,1.8810404010063757,1.8810404010063757,1.8810404010063757
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",35,0.0,3.75875,1,1.8030798468503313,1.8030798468503313,1.8030798468503313
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",36,0.75175,3.75875,1,1.743128584675762,1.743128584675762,1.743128584675762
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",37,1.5035,3.75875,1,1.7280562686130692,1.7280562686130692,1.7280562686130692
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",38,2.25525,3.75875,1,1.721455817845177,1.721455817845177,1.721455817845177
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",39,3.007,3.75875,1,1.7926811113868053,1.7926811113868053,1.7926811113868053
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",40,3.75875,3.75875,1,1.8346788034439174,1.8346788034439174,1.8346788034439174
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",41,4.5105,3.75875,1,1.7015652868185183,1.7015652868185183,1.7015652868185183
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",42,0.0,4.5105,1,1.8611347550747384,1.8611347550747384,1.8611347550747384
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",43,0.75175,4.5105,1,1.8428077830792944,1.8428077830792944,1.8428077830792944
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",44,1.5035,4.5105,1,1.8808575542570118,1.8808575542570118,1.8808575542570118
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",45,2.25525,4.5105,1,1.78773947179253,1.78773947179253,1.78773947179253
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",46,3.007,4.5105,1,1.6501223853920952,1.6501223853920952,1.6501223853920952
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",47,3.75875,4.5105,1,1.6692430129787004,1.6692430129787004,1.6692430129787004
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.2,"Pk<0.2, Bk<0.2",48,4.5105,4.5105,1,1.6361127098750239,1.6361127098750239,1.6361127098750239
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",0,0.0,0.0,1,0.9113604287489259,0.9113604287489259,0.9113604287489259
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",1,0.75175,0.0,1,0.9426606987070189,0.9426606987070189,0.9426606987070189
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",2,1.5035,0.0,1,0.9654614916014583,0.9654614916014583,0.9654614916014583
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",3,2.25525,0.0,1,1.0803714319242141,1.0803714319242141,1.0803714319242141
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",4,3.007,0.0,1,1.2175248231510736,1.2175248231510736,1.2175248231510736
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",5,3.75875,0.0,1,1.5932901745626655,1.5932901745626655,1.5932901745626655
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",6,4.5105,0.0,1,1.8569176975425772,1.8569176975425772,1.8569176975425772
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",7,0.0,0.75175,1,0.9206130756196961,0.9206130756196961,0.9206130756196961
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",8,0.75175,0.75175,1,0.925992066987677,0.925992066987677,0.925992066987677
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",9,1.5035,0.75175,1,0.9918212308903039,0.9918212308903039,0.9918212308903039
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",10,2.25525,0.75175,1,1.0206454492424577,1.0206454492424577,1.0206454492424577
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",11,3.007,0.75175,1,1.1901058156905404,1.1901058156905404,1.1901058156905404
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",12,3.75875,0.75175,1,1.5697356565045983,1.5697356565045983,1.5697356565045983
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",13,4.5105,0.75175,1,1.885404747843863,1.885404747843863,1.885404747843863
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",14,0.0,1.5035,1,0.9373288695526683,0.9373288695526683,0.9373288695526683
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",15,0.75175,1.5035,1,0.9283293939487071,0.9283293939487071,0.9283293939487071
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",16,1.5035,1.5035,1,0.9171775819567404,0.9171775819567404,0.9171775819567404
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",17,2.25525,1.5035,1,1.05704841046284,1.05704841046284,1.05704841046284
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",18,3.007,1.5035,1,1.2020894266695556,1.2020894266695556,1.2020894266695556
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",19,3.75875,1.5035,1,1.691350437349811,1.691350437349811,1.691350437349811
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",20,4.5105,1.5035,1,1.9193160764631139,1.9193160764631139,1.9193160764631139
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",21,0.0,2.25525,1,0.9879756829796783,0.9879756829796783,0.9879756829796783
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",22,0.75175,2.25525,1,0.9559188711958697,0.9559188711958697,0.9559188711958697
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",23,1.5035,2.25525,1,0.9509783903087781,0.9509783903087781,0.9509783903087781
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",24,2.25525,2.25525,1,1.212248604813469,1.212248604813469,1.212248604813469
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",25,3.007,2.25525,1,1.5300743992376376,1.5300743992376376,1.5300743992376376
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",26,3.75875,2.25525,1,1.8618519959310877,1.8618519959310877,1.8618519959310877
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",27,4.5105,2.25525,1,2.039450495121811,2.039450495121811,2.039450495121811
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",28,0.0,3.007,1,1.2004838367370836,1.2004838367370836,1.2004838367370836
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",29,0.75175,3.007,1,1.1551986021385823,1.1551986021385823,1.1551986021385823
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",30,1.5035,3.007,1,1.1485389502685752,1.1485389502685752,1.1485389502685752
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",31,2.25525,3.007,1,1.3081277695214748,1.3081277695214748,1.3081277695214748
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",32,3.007,3.007,1,1.4409721491018028,1.4409721491018028,1.4409721491018028
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",33,3.75875,3.007,1,1.6250547737224013,1.6250547737224013,1.6250547737224013
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",34,4.5105,3.007,1,1.7948237150490953,1.7948237150490953,1.7948237150490953
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",35,0.0,3.75875,1,1.307258043581624,1.307258043581624,1.307258043581624
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",36,0.75175,3.75875,1,1.417496755903793,1.417496755903793,1.417496755903793
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",37,1.5035,3.75875,1,1.3849713240628312,1.3849713240628312,1.3849713240628312
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",38,2.25525,3.75875,1,1.4097254596464452,1.4097254596464452,1.4097254596464452
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",39,3.007,3.75875,1,1.3123036462914455,1.3123036462914455,1.3123036462914455
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",40,3.75875,3.75875,1,1.6690469341841951,1.6690469341841951,1.6690469341841951
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",41,4.5105,3.75875,1,1.9139695410066262,1.9139695410066262,1.9139695410066262
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",42,0.0,4.5105,1,1.4663654060866584,1.4663654060866584,1.4663654060866584
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",43,0.75175,4.5105,1,1.3196704057234574,1.3196704057234574,1.3196704057234574
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",44,1.5035,4.5105,1,1.715357851867254,1.715357851867254,1.715357851867254
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",45,2.25525,4.5105,1,1.5910000216981668,1.5910000216981668,1.5910000216981668
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",46,3.007,4.5105,1,1.7561040437134157,1.7561040437134157,1.7561040437134157
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",47,3.75875,4.5105,1,1.6321237821082912,1.6321237821082912,1.6321237821082912
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.2__Pk=0.4,"Pk<0.4, Bk<0.2",48,4.5105,4.5105,1,1.8863433685845403,1.8863433685845403,1.8863433685845403
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",0,0.0,0.0,1,0.724171522779523,0.724171522779523,0.724171522779523
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",1,0.75175,0.0,1,0.7678012443109354,0.7678012443109354,0.7678012443109354
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",2,1.5035,0.0,1,0.7089283180744413,0.7089283180744413,0.7089283180744413
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",3,2.25525,0.0,1,0.7610419204897642,0.7610419204897642,0.7610419204897642
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",4,3.007,0.0,1,0.8206496621839267,0.8206496621839267,0.8206496621839267
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",5,3.75875,0.0,1,1.2028049239041005,1.2028049239041005,1.2028049239041005
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",6,4.5105,0.0,1,2.205875429444709,2.205875429444709,2.205875429444709
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",7,0.0,0.75175,1,0.7398691659560075,0.7398691659560075,0.7398691659560075
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",8,0.75175,0.75175,1,0.7420370476755657,0.7420370476755657,0.7420370476755657
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",9,1.5035,0.75175,1,0.7866865168803139,0.7866865168803139,0.7866865168803139
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",10,2.25525,0.75175,1,0.7601209282607971,0.7601209282607971,0.7601209282607971
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",11,3.007,0.75175,1,0.875530588715842,0.875530588715842,0.875530588715842
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",12,3.75875,0.75175,1,1.1702379232747355,1.1702379232747355,1.1702379232747355
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",13,4.5105,0.75175,1,2.207559574949121,2.207559574949121,2.207559574949121
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",14,0.0,1.5035,1,0.6783963637500094,0.6783963637500094,0.6783963637500094
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",15,0.75175,1.5035,1,0.6557885124699657,0.6557885124699657,0.6557885124699657
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",16,1.5035,1.5035,1,0.6661629184860862,0.6661629184860862,0.6661629184860862
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",17,2.25525,1.5035,1,0.6896154796262051,0.6896154796262051,0.6896154796262051
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",18,3.007,1.5035,1,0.7322855949933683,0.7322855949933683,0.7322855949933683
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",19,3.75875,1.5035,1,1.8162926381973667,1.8162926381973667,1.8162926381973667
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",20,4.5105,1.5035,1,2.2988994428159497,2.2988994428159497,2.2988994428159497
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",21,0.0,2.25525,1,0.5240310178570408,0.5240310178570408,0.5240310178570408
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",22,0.75175,2.25525,1,0.5977665559296652,0.5977665559296652,0.5977665559296652
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",23,1.5035,2.25525,1,0.5790037203480065,0.5790037203480065,0.5790037203480065
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",24,2.25525,2.25525,1,1.1148517144126215,1.1148517144126215,1.1148517144126215
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",25,3.007,2.25525,1,1.8002347814208743,1.8002347814208743,1.8002347814208743
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",26,3.75875,2.25525,1,2.148896875558607,2.148896875558607,2.148896875558607
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",27,4.5105,2.25525,1,2.349179319662026,2.349179319662026,2.349179319662026
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",28,0.0,3.007,1,1.3348767226545395,1.3348767226545395,1.3348767226545395
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",29,0.75175,3.007,1,1.0682442267488192,1.0682442267488192,1.0682442267488192
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",30,1.5035,3.007,1,1.816382405513784,1.816382405513784,1.816382405513784
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",31,2.25525,3.007,1,2.019402260434725,2.019402260434725,2.019402260434725
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",32,3.007,3.007,1,1.2809382229526378,1.2809382229526378,1.2809382229526378
Pk0+Pk2+Pk4+EqBk0,kmin-0.0_kmax-Bk=0.4__Pk=0.4,"Pk<0.4, Bk<0.4",33,3.75875,3.007,1,1.4506167391354081,1.4506167391354081,1.4506167391354081
